,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
6363,6363,2019-01-05 02:50:48,676369110710,"fraud_Tillman, Dickinson and Labadie",gas_transport,55.79,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,6821a783545913443fd70a90db7642a2,1325731848,41.825047,-82.87763100000001,0
6364,6364,2019-01-05 02:54:11,30560609640617,fraud_Dooley Inc,shopping_pos,9.5,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,58bdddab718f4f2f7a4cd13ecf89c12a,1325732051,41.148625,-91.368943,0
6365,6365,2019-01-05 02:54:48,3525590521269779,fraud_Friesen-D'Amore,gas_transport,36.27,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,b4e433ca73db8355c2a489b66190ac95,1325732088,36.687791,-79.445413,0
6366,6366,2019-01-05 02:55:10,2318062975163331,fraud_Conroy Ltd,shopping_pos,3.14,William,Martinez,M,0207 Griffith Plains Apt. 544,Louisiana,MO,63353,39.4336,-91.0664,4593,"Teacher, early years/pre",1940-11-11,d17032c9280aa539099ca285da35d481,1325732110,40.421402,-91.836459,0
6367,6367,2019-01-05 02:56:13,4666314527820883145,"fraud_Bernhard, Grant and Langworth",shopping_pos,130.1,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,25d809c1b59c7a4a7c43a22ae2dbb69c,1325732173,40.501922,-99.574016,0
6368,6368,2019-01-05 02:57:54,377026671291680,fraud_Corwin-Collins,gas_transport,44.6,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,c2f7f2138aec0589328489548fba8915,1325732274,37.957775,-90.955066,0
6369,6369,2019-01-05 03:00:14,377113842678100,"fraud_Reilly, Heaney and Cole",gas_transport,53.4,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,6ecd7e1743e955a61f1d7cffa113fd1a,1325732414,39.417157,-74.484557,0
6370,6370,2019-01-05 03:01:24,180014262259255,fraud_Erdman-Kertzmann,gas_transport,106.77,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,0079f23f66852c5fe538c9b9db92c211,1325732484,31.507015000000003,-86.57449799999999,0
6371,6371,2019-01-05 03:02:03,345060451158891,"fraud_Heathcote, Yost and Kertzmann",shopping_net,12.1,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",1960-04-03,25e2b2af2bdca6524270dd869ce291a0,1325732523,42.480584,-73.040127,0
6372,6372,2019-01-05 03:05:51,4727244663135968,"fraud_Zieme, Bode and Dooley",gas_transport,70.03,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,47bd74ec04c02e3f4775082a4fc1f225,1325732751,31.34881,-88.33362,0
6373,6373,2019-01-05 03:06:15,3576431665303017,fraud_Hills-Olson,grocery_net,70.22,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,0d0816e5c7f830fe07c4345a121d0eb4,1325732775,33.269391,-111.182477,0
6374,6374,2019-01-05 03:06:49,4906628655840914250,fraud_McDermott-Weimann,grocery_pos,24.51,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,b392569da9264af6e2ef8561f5d07c3e,1325732809,25.608062,-82.224214,0
6375,6375,2019-01-05 03:08:09,213120463918358,fraud_Klocko LLC,misc_net,7.61,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,6cc99f7aa68094cf416609a83c13974c,1325732889,32.218076,-93.51913,0
6376,6376,2019-01-05 03:09:01,676298633337,fraud_Hudson-Ratke,grocery_pos,119.26,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,4cba5c6434cc6961e773af49ba381b4c,1325732941,39.455272,-79.758903,0
6377,6377,2019-01-05 03:10:00,583699482621,fraud_Cole PLC,grocery_pos,94.41,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,7f35b4e29966318a6cb7cfcf2790367c,1325733000,43.983773,-88.97085600000001,0
6378,6378,2019-01-05 03:10:19,345832460465610,fraud_Mante Group,misc_net,275.28,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,3421b751ea139b3ef19c61552b6da8fb,1325733019,38.569672,-78.205768,0
6379,6379,2019-01-05 03:13:17,3596357274378601,fraud_Barton Inc,grocery_pos,66.25,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,0ffa590cc6044c950717ac5f9941c16d,1325733197,41.871481,-78.542063,0
6380,6380,2019-01-05 03:13:25,4642894980163,fraud_Brekke and Sons,gas_transport,85.05,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,fc8f0b4e9a2f8e109e658ede8b05c57d,1325733205,40.871647,-95.754793,0
6381,6381,2019-01-05 03:13:37,38797410705641,fraud_Heidenreich PLC,grocery_pos,101.01,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,45a6505403e02000db786e09c143cdff,1325733217,41.91265,-73.305624,0
6382,6382,2019-01-05 03:14:56,4708992452821239,fraud_Durgan-Auer,misc_net,627.63,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,8b2cfa37da34e4a8f3f4717f136881ca,1325733296,35.832007,-90.866532,0
6383,6383,2019-01-05 03:15:35,341546199006537,"fraud_Raynor, Reinger and Hagenes",gas_transport,20.45,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,ef010a5f4f570d306a050a368ee2729d,1325733335,64.088838,-165.10407800000002,1
6384,6384,2019-01-05 03:16:26,180058696935600,fraud_Barton Inc,grocery_pos,83.32,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,2000-08-28,c964de2bffcb1410c5db7d1a9be2d228,1325733386,41.847547,-74.502961,0
6385,6385,2019-01-05 03:17:12,676173792455,fraud_Howe Ltd,misc_pos,1.05,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,8b20742d5ccfc87cb0fa31ab03789545,1325733432,34.480851,-118.036689,0
6386,6386,2019-01-05 03:17:14,213178850083780,"fraud_Ruecker, Beer and Collier",shopping_net,97.89,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,fa5eba3efb212dc9089461dd5f343ec0,1325733434,45.184811,-118.753388,0
6387,6387,2019-01-05 03:21:29,341546199006537,fraud_Heller-Langosh,gas_transport,18.19,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,8e2d2fae5319d31c887dddbc70627ac4,1325733689,63.917785,-165.827621,1
6388,6388,2019-01-05 03:22:46,4410582919485061752,fraud_Schulist Ltd,food_dining,48.44,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,545de163dec9f201c5c394bad91f2475,1325733766,31.860644,-81.37225600000001,0
6389,6389,2019-01-05 03:25:17,38859492057661,fraud_Harris Inc,gas_transport,81.85,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,1962-01-19,cb14caf80ae07df31ae6b78cc78de938,1325733917,43.129486,-112.325972,0
6390,6390,2019-01-05 03:26:24,630451534402,"fraud_Schumm, Bauch and Ondricka",grocery_pos,89.74,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,6330b559abb6eab2da2be02fbd8b2ad7,1325733984,46.422948,-87.121299,0
6391,6391,2019-01-05 03:26:36,3596357274378601,fraud_Lockman Ltd,grocery_pos,64.98,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,648f2280eb1de34d66a07f31ed9fc979,1325733996,41.771466,-77.350631,0
6392,6392,2019-01-05 03:26:44,4186530744674,fraud_Goldner-Lemke,entertainment,8.09,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,37ca29233b55f584116f85ebb73e5669,1325734004,32.710403,-80.780169,0
6393,6393,2019-01-05 03:28:53,4384910379661778,fraud_O'Keefe-Hudson,grocery_pos,114.02,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,22ea7b63be3f52c501c50878bb69be5c,1325734133,46.879804,-96.857451,0
6394,6394,2019-01-05 03:28:54,3566094707272327,"fraud_Rodriguez, Yost and Jenkins",misc_net,65.39,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,73accd710cceb27bb2361f11c26da4ea,1325734134,34.876699,-119.019083,0
6395,6395,2019-01-05 03:33:45,4365382885912355,fraud_Simonis-Prohaska,misc_pos,36.39,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,f1d85f4077c49278195041e6251fd4ee,1325734425,47.647703,-92.763616,0
6396,6396,2019-01-05 03:34:27,30266994494236,fraud_Deckow-O'Conner,grocery_pos,77.86,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,c91fa07eee98b069bbf90301537242a5,1325734467,36.917174,-77.04811,0
6397,6397,2019-01-05 03:36:00,3554818239968984,fraud_Koepp-Parker,grocery_pos,93.33,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,cf84ac175872d211e65933cde1c58133,1325734560,39.078215,-91.32029,0
6398,6398,2019-01-05 03:36:20,4998109455173950,fraud_Buckridge PLC,misc_pos,73.8,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,7e344465e80bf715a1938f4322963c29,1325734580,39.195532,-93.851466,0
6399,6399,2019-01-05 03:38:21,4170689372027579,"fraud_Lockman, West and Runte",grocery_pos,50.67,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,aa61641a4599a890977c6cc06ea6c76e,1325734701,36.505934,-98.088434,0
6400,6400,2019-01-05 03:38:34,3501365119557234,"fraud_Raynor, Feest and Miller",gas_transport,46.74,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,bf78466625dba2cc8b705e7e775b0738,1325734714,31.902277,-104.263139,0
6401,6401,2019-01-05 03:38:48,4220345354880,"fraud_Schroeder, Hauck and Treutel",entertainment,56.15,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,72f368af9653299187ac584a8441d089,1325734728,42.204871,-82.913379,0
6402,6402,2019-01-05 03:39:02,4710792708725663,fraud_Kutch Group,grocery_net,37.85,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",1986-12-13,02c07fdceecff986c4e0d57f524602a3,1325734742,42.040473,-84.782843,0
6403,6403,2019-01-05 03:40:13,4904681492230012,"fraud_Kerluke, Considine and Macejkovic",misc_net,310.14,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,bd2b0d6737fa3b52e6a0d2ae4f07a649,1325734813,42.210476,-73.723629,0
6404,6404,2019-01-05 03:40:19,30487648872433,fraud_O'Keefe-Hudson,grocery_pos,131.23,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,60ea1045a94db8808d9df5752ab10fec,1325734819,38.772196,-87.082837,0
6405,6405,2019-01-05 03:40:21,4897067971111209737,fraud_Bauch-Raynor,grocery_pos,68.09,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,a1ab93a763249f0e1d818f143205a57f,1325734821,28.374776,-83.25281899999999,0
6406,6406,2019-01-05 03:40:55,4716561796955522,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,73.19,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,28b3bedeef215f83d39c0cf920272b7d,1325734855,48.743541,-112.280781,0
6407,6407,2019-01-05 03:41:13,30344654314976,fraud_Barton Inc,grocery_pos,128.52,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,8c8749756cb35aba21edbe46673fdd75,1325734873,38.817538,-119.767559,0
6408,6408,2019-01-05 03:41:47,30561214688470,"fraud_Jenkins, Hauck and Friesen",gas_transport,73.88,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,cfad8486003d014ffc41925d26d16d4f,1325734907,41.16282,-74.94375699999999,0
6409,6409,2019-01-05 03:42:05,343464013864032,fraud_Bauch-Raynor,grocery_pos,65.89,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,6c99290978059c75da920127891ad302,1325734925,35.685947,-78.065696,0
6410,6410,2019-01-05 03:42:42,30551643947183,fraud_Mante Group,misc_net,764.81,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,053a56589213b183e5c2b0c20ba124ec,1325734962,35.666705,-81.0839,0
6411,6411,2019-01-05 03:42:54,4855488158131690372,"fraud_Heller, Gutmann and Zieme",grocery_pos,104.72,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,78e509a0f84ffc6c13cd17cdc006e15e,1325734974,44.189341,-71.651987,0
6412,6412,2019-01-05 03:43:04,3546897637165774,fraud_Kunze Inc,grocery_pos,151.03,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,4c36feb06d09913c6155136558f80671,1325734984,31.968616,-96.181146,0
6413,6413,2019-01-05 03:44:28,213180742685905,fraud_Durgan-Auer,misc_net,1.89,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,ac8de1fdf7bea80a0f66bd73916223de,1325735068,40.670793,-123.18568799999998,0
6414,6414,2019-01-05 03:44:58,3537797820923602,"fraud_Streich, Dietrich and Barton",shopping_net,244.3,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,6fb2e31c14fece5e03e546674eca45d5,1325735098,48.255312,-120.599255,0
6415,6415,2019-01-05 03:47:04,343668971234893,fraud_Friesen-Stamm,gas_transport,103.61,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,fbb5b42cd11e746cef70ac34a816d70e,1325735224,33.812878000000005,-81.635189,0
6416,6416,2019-01-05 03:48:48,4384910379661778,fraud_Buckridge PLC,misc_pos,7.3,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,a17bda2aa811688c013a8fb064b660a2,1325735328,47.511926,-97.066119,0
6417,6417,2019-01-05 03:49:44,4452366298769043,fraud_Ruecker Group,misc_net,26.67,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,52074eed01213f5106d4fbed3c7e2f8a,1325735384,32.257327000000004,-97.648503,0
6418,6418,2019-01-05 03:49:59,3576431665303017,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,201.32,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,a96c0ada846624b0fbbb083a48547e88,1325735399,33.16515,-113.010805,0
6419,6419,2019-01-05 03:52:20,213113028819344,"fraud_Lind, Huel and McClure",gas_transport,67.15,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,07ff318180dd0696760b83eaa7334130,1325735540,43.996768,-76.572681,0
6420,6420,2019-01-05 03:53:08,4979422371139333,"fraud_Tillman, Dickinson and Labadie",gas_transport,50.43,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,1dbfbf19d2faee0857ba497ac0016362,1325735588,41.8092,-100.290708,0
6421,6421,2019-01-05 03:54:20,180046765320457,"fraud_Labadie, Treutel and Bode",shopping_net,310.46,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,f0c2e23b1e51dc10e419d338841552f8,1325735660,41.036698,-80.468424,0
6422,6422,2019-01-05 03:57:29,3504178999463051,fraud_Rodriguez Group,gas_transport,66.89,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,74edcf40ef4a0e5658d6537d2b3f5d5e,1325735849,41.137989000000005,-84.192949,0
6423,6423,2019-01-05 03:57:41,3511378610369890,"fraud_Tillman, Dickinson and Labadie",gas_transport,75.21,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,281ff4f8c0c4746fd0d3d5010c08a624,1325735861,35.508790999999995,-86.550398,0
6424,6424,2019-01-05 04:00:05,4474324669797121,fraud_Kerluke Inc,misc_net,1.81,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,f80d022e7a3c68b43da06534e5d4cb6d,1325736005,37.562259000000005,-119.582691,0
6425,6425,2019-01-05 04:00:34,3597337756918966,fraud_Volkman-Predovic,shopping_net,2.43,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,0557cbfbb13821bb4ca256e131ad554f,1325736034,39.322921,-77.329699,0
6426,6426,2019-01-05 04:01:17,4998109455173950,fraud_Rutherford-Mertz,grocery_pos,186.68,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,e6befd5dfd8c9bbe42020c92ace5d1ea,1325736077,38.607559,-95.423838,0
6427,6427,2019-01-05 04:02:55,501899453424,"fraud_Cremin, Hamill and Reichel",misc_pos,7.17,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,30af6ca0414d8410d07b3e463bd2a05d,1325736175,33.456131,-86.789298,0
6428,6428,2019-01-05 04:03:15,2297447006766555,fraud_Friesen-D'Amore,gas_transport,45.03,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,19f83b09c3ee4722dfa8d9217bfa0d0e,1325736195,40.592124,-88.39267099999999,0
6429,6429,2019-01-05 04:03:22,36913587729122,fraud_Auer-Mosciski,grocery_pos,171.56,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,c4c2286b17c9a4ab7d828d76e500a3eb,1325736202,42.720626,-116.523793,0
6430,6430,2019-01-05 04:03:53,4505383113689,"fraud_Lockman, West and Runte",grocery_pos,86.26,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,9cd3bdfea075f19514185c9a2315ab69,1325736233,38.426319,-76.70989399999999,0
6431,6431,2019-01-05 04:08:13,2286236465059468,"fraud_Ruecker, Beer and Collier",shopping_net,56.39,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,bb59bd1e8ac6e55d6c1afa1642337641,1325736493,37.836436,-93.233901,0
6432,6432,2019-01-05 04:09:32,573860193545,fraud_Cummings LLC,gas_transport,58.69,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,0188003f4ee45d05cc9c01ba95b88b21,1325736572,42.810808,-87.654228,0
6433,6433,2019-01-05 04:10:03,4952583804639909,fraud_Cole PLC,grocery_pos,104.8,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,6e5790d65ba500cf6a61f88462c0141a,1325736603,41.879321,-81.633925,0
6434,6434,2019-01-05 04:13:39,180068353086472,fraud_Dach-Borer,grocery_net,59.7,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,ee8975907c4fe0af9f462f318017c7dc,1325736819,33.552707,-117.045523,0
6435,6435,2019-01-05 04:14:31,30373802285317,fraud_Hickle Group,shopping_pos,7.55,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,f864277fe07fabea8755b3056497770b,1325736871,34.08948,-118.554041,0
6436,6436,2019-01-05 04:15:12,213113028819344,fraud_Goldner-Lemke,entertainment,17.39,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,fceffb4cf31d58e68c512b299b640801,1325736912,44.145573,-75.666211,0
6437,6437,2019-01-05 04:15:30,630425673344,"fraud_Schaefer, McGlynn and Bosco",gas_transport,46.41,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,f8a4ee33317d073998374c7492b190ae,1325736930,38.870442,-79.890373,0
6438,6438,2019-01-05 04:17:28,6011381817520024,fraud_Koepp-Witting,grocery_pos,129.63,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,c3fc2ab16b356d5060c8b5317a018b10,1325737048,42.269872,-104.616343,0
6439,6439,2019-01-05 04:18:28,2719496466799416,"fraud_Moen, Reinger and Murphy",grocery_pos,83.38,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,9723bd6e510ea46e04b5e8f10ec2d2a1,1325737108,44.638797,-104.189765,0
6440,6440,2019-01-05 04:18:55,3576144910346950,fraud_Strosin-Cruickshank,grocery_pos,155.23,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,4d4d932ce271aa2821efd98c3461a29c,1325737135,64.934388,-157.21448700000002,0
6441,6441,2019-01-05 04:20:09,561942763351,fraud_Luettgen PLC,gas_transport,79.52,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,238a3084b521f3f7e6615702abeba068,1325737209,39.442468,-76.781154,0
6442,6442,2019-01-05 04:24:09,5388659976630693,fraud_Terry-Huel,shopping_net,122.06,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,9797372e2722078b6f69ae69b1cc5369,1325737449,42.510077,-90.02878100000001,0
6443,6443,2019-01-05 04:24:54,377026671291680,fraud_Heller-Abshire,grocery_net,54.92,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,43cebd35b06e076b4f0f3e0a6f9a05e9,1325737494,36.537797,-90.846525,0
6444,6444,2019-01-05 04:25:57,580954173374,fraud_Reichel Inc,entertainment,105.37,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,c27969d7f775c76c039d2f8378d57421,1325737557,40.844121,-73.064615,0
6445,6445,2019-01-05 04:28:24,3518234918950662,fraud_Auer-Mosciski,grocery_pos,197.97,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,0f26fd33c96e1ec918a7477fe7905b5b,1325737704,33.55466,-96.635829,0
6446,6446,2019-01-05 04:29:14,213174467670432,fraud_Eichmann-Russel,misc_pos,3.05,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,0eee9c45862febea903941ec371a32e6,1325737754,38.670084,-76.006907,0
6447,6447,2019-01-05 04:30:00,30131826429364,fraud_Gutmann-Upton,misc_pos,192.95,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,e5b5cc4d7d739b8dd704fa183a565f7e,1325737800,35.977724,-83.93431700000001,0
6448,6448,2019-01-05 04:30:19,4988304376504,"fraud_Heller, Gutmann and Zieme",grocery_pos,123.07,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,9b672c37a3c31ae47ed71bf5a2ca3300,1325737819,41.839533,-75.042638,0
6449,6449,2019-01-05 04:30:31,3521815216091574,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,46.83,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,8f420f0bb043e62f1d67ec8256a32b3a,1325737831,40.476704,-106.182774,0
6450,6450,2019-01-05 04:34:10,180049032966888,"fraud_Robel, Cummerata and Prosacco",gas_transport,70.59,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,5a02000aa49fdcd71960821050ed2786,1325738050,46.071565,-89.817112,0
